[BEGIN] 2/23/2014 5:35:17 PM40
06680	35.0
06708	25.0
06804	45.0
06810	28.333333333333332
06830	35.0
06840	56.0
06851	25.0
06854	30.0
06877	25.0
06880	28.333333333333332
06905	35.0
06906	25.0
07002	25.0
07017	18.0
07026	25.0
07028	35.0
07030	22.75
07039	30.0
07040	30.0
07043	42.5
07054	25.0
07067	25.0
07070	18.0
07087	18.0
07090	25.0
07302	25.0
07307	25.0
07405	50.0
07430	25.0
07436	25.0
07452	35.0
07458	45.0
07461	18.0
07462	50.0
07470	35.0
07508	18.0
07601	35.0
07644	35.0
07649	45.0
07650	42.5
07652	1.0
07661	25.0
07663	35.0
07666	22.666666666666668
07701	35.333333333333336
07702	25.0
07704	45.0
07719	25.0
07721	25.0
07728	42.5
07730	25.0
07746	50.0
07869	1.0
07920	35.0
07940	18.0
07950	35.0
07960	13.0
07974	25.0
07981	35.0
08003	35.0
08009	35.0
08021	35.0
08028	50.0
08033	47.5
08035	23.0
08043	42.5
08053	45.0
08055	35.666666666666664
08081	45.0
08107	35.0
08108	50.0
08109	25.0
08234	35.0
08318	35.0
08330	35.0
08406	35.0
08461	25.0
08505	35.0
08534	1.0
08540	33.0
08544	25.0
08550	21.5
08742	25.0
08750	35.0
08753	45.5
08805	1.0
08810	50.0
08816	50.0
08817	25.0
08820	6.666666666666667
08822	18.0
08825	56.0
08826	37.5
08840	45.0
08852	35.0
08854	56.0
08854-3115	25.0
08872	1.0
08876	32.5
08901	50.5
08902	31.666666666666668
08904	31.833333333333332
09056	50.0
09094	45.0
09142	35.0
0956456	25.0
09824	35.0
10001	35.0
10002	23.6
10003	26.90909090909091
10004	18.0
10006	25.0
10009	29.6
10010	20.333333333333332
10011	31.0
10012	23.166666666666668
10013	30.5
10014	32.55555555555556
10016	27.615384615384617
10017	18.0
10018	18.0
10019	31.77777777777778
10020	18.0
10021	28.3
10022	35.714285714285715
10023	34.0
10024	33.0
10025	30.0
10027	22.857142857142858
10028	32.6
10033	29.333333333333332
10036	32.166666666666664
10038	26.5
10039	18.0
10040	30.0
10044	18.0
10069	35.0
10128	35.6
10309	25.0
10310	25.0
10458	25.0
10461	25.0
10461-1301	18.0
10463	28.333333333333332
10469	35.0
10471	35.0
10472	35.0
10475	25.0
10522	56.0
10538	35.0
10543	49.0
10549	22.666666666666668
10562	20.333333333333332
10573	50.0
10580	21.5
10583	35.0
10625	35.0
10705	18.0
10706	25.5
10708	18.0
10803	35.0
10804	18.0
10805	50.0
10918	35.0
10920	45.0
10954	45.5
10962	45.0
10977	18.0
10990	35.0
11010	18.0
11024	18.0
11040	18.0
11050	35.0
11102	13.0
11105	25.0
11106	25.0
111225	25.0
11201	33.0
11209	18.0
11210	35.0
11211	18.0
11214	18.0
11215	26.625
11217	32.5
11218	35.0
11220	35.0
11228	25.0
11229	35.0
11230-1710	25.0
11235	21.5
11354	25.0
11355	35.0
11358	35.0
11361	56.0
11364	18.0
11372	45.0
11375	26.5
11413	25.0
11414-2520	25.0
11423	25.0
11434	18.0
11435	18.0
11501	25.0
11510-2001	50.0
11554	35.0
11576	35.0
11580	18.0
11598	25.0
11701	35.0
11710-1641	18.0
11717	25.0
11725	35.0
11743	1.0
11746	50.0
11747	35.0
11753	25.0
11767	35.0
11771	50.0
11779	56.0
11784	35.0
11788	25.0
11793	25.0
11795	56.0
11801	25.0
11803	1.0
11947	50.0
11963	50.0
12047	18.0
12054	18.0
12065	45.0
12110	35.0
12124	56.0
12133	18.0
12144	56.0
12159	18.0
12180	18.0
12184	50.0
12188	18.0
12189	25.0
12203	25.0
12206	25.0
12222	18.0
12230	25.0
12306	25.0
12308	25.0
12309	18.0
12345	31.8
12436	56.0
12449	45.0
12533	25.0
12538	45.0
12553	25.0
12561	45.0
12570	56.0
12582	18.0
12590	25.0
12604	18.0
12701	1.0
12740	50.0
12801	25.0
12831	35.0
12833	25.0
12833-2000	45.0
12866	37.0
12970	50.0
13021	35.0
13027	42.5
13031	40.5
13035	47.5
13039	50.0
13041	50.0
13045	34.333333333333336
13057	56.0
13064	35.0
13066	23.666666666666668
13077	56.0
13078	56.0
13088	43.333333333333336
13090	14.666666666666666
13114	45.0
13123	56.0
13126	50.0
13131	45.0
13146	35.0
13148	18.0
13152	45.0
13165	18.0
13203	47.5
13207	47.0
13210	35.9
13211	45.0
13212	56.0
13214	45.0
13215	50.0
13224	50.0
13316	35.0
13317	18.0
13323	18.0
13326	25.0
13407	56.0
13502	56.0
13603	18.0
13655	18.0
13676	35.0
13685	56.0
13760	56.0
13903	50.0
13907	1.0
14068	56.0
14086	35.0
14136	25.0
14167	1.0
14215	56.0
14221	35.0
14228	35.0
14260	35.0
14302	30.0
14424	45.0
14433	18.0
14450	25.0
14456	18.0
14468	45.0
14519	45.0
14568	50.0
14607	27.5
14608	25.0
14612	56.0
14613	25.0
14616	18.0
14618	40.0
14619	35.0
14620	20.333333333333332
14623	25.0
14650	50.0
14701	45.0
14706	56.0
14760	45.0
14803	25.0
14830	40.5
14843	56.0
14850	28.77777777777778
14853	18.0
14895	25.0
14905	35.0
14982	25.0
15089	35.0
15116	26.5
15137	35.0
15146	25.0
15202	30.0
15203	30.0
15204	45.0
15205	25.0
15208	23.0
15209	25.0
15213	19.75
15217	22.666666666666668
15232	45.0
15237	21.5
15241	25.0
15321	18.0
15330	35.0
15333	50.0
15701	40.5
15701-1348	18.0
15701-2017	25.0
15748	1.0
15801	40.0
15956	18.0
16101	21.5
16365	35.0
16508	25.0
16673	45.0
16801	40.0
16802	21.5
16803	31.0
16844	35.0
17003	25.0
17013	35.0
17022	25.0
17033	56.0
17036	1.0
17055	30.0
17067	25.0
17112	35.0
17350	30.0
17402	50.0
17517	18.0
17522	25.0
17601	35.0
17740	35.0
17821	25.0
17844	18.0
17857	25.0
17870	35.0
17972	25.0
18011	18.0
18036	45.0
18042	31.5
18049	45.0
18052	18.0
18104	21.5
18249	35.0
18360	35.0
18615	25.0
18655	25.0
18901	45.0
18954	56.0
18977	50.0
19001	25.0
19003	30.0
19004	37.75
19006	35.0
19008	45.0
19010	21.5
19026	56.0
19027	45.5
19030	18.0
19033	45.0
19047	50.0
19050	35.0
19063	25.0
19067	31.666666666666668
19072	34.0
19081	18.0
19083	25.0
19087-3622	50.0
191004	18.0
19102	21.5
19103	25.0
19104	28.2
19106	25.0
19107	30.0
19108	35.0
19114	18.0
19116	9.5
19118	50.0
19119	38.666666666666664
19123	35.0
19126	25.0
19130	35.0
19131	56.0
19134	21.5
19143	26.0
19146	18.0
19147	20.333333333333332
19149	35.0
19152	25.0
19312	40.5
193122042	50.0
19320	25.0
19335	25.0
19342	25.0
19343	1.0
19348	35.0
19355	25.0
19360	35.0
19380	37.5
19382	45.0
19390	1.0
19403	18.0
19406	35.0
19425	50.0
19428	25.0
19444	25.0
19462	50.0
19464	18.0
19473	35.0
19481	50.0
19518	35.0
19610	35.0
19711	25.0
19713	25.0
19716	50.0
19801	25.0
19802	45.0
19803	26.5
19806	31.666666666666668
19808	35.0
19810	25.0
19901	35.0
20003	18.0
20003-2712	56.0
20004	50.0
20006	21.5
20007	37.5
20008	23.25
20009	31.857142857142858
20015	37.5
20016	37.5
20036	32.5
20037	26.2
20057	18.0
20110	35.0
20110-5616	25.0
20120	25.0
20120-6354	25.0
20121	25.0
20122	35.0
20132	1.0
20151	35.0
20164	25.0
20170	25.0
20171	35.0
20175	50.0
20191	35.0
20194	40.5
2020010	35.0
20650	35.0
20653	35.0
20670	35.0
20706	50.0
20707	25.0
20715	35.0
20716	35.0
20723	35.0
20724	18.0
20742	18.0
20744-6223	25.0
20755	35.0
20783	56.0
20795	35.0
20814	56.0
20815	43.5
20818	35.0
20850	25.0
20851	45.0
20852	25.5
20866	25.0
20871	35.0
20874	35.0
20876	1.0
20878	22.666666666666668
20879	40.0
20880	45.0
20886	25.0
20895	35.0
20901	35.0
20902	50.0
20910	35.0
20912	25.0
21013	35.0
21014	25.0
21015	18.0
21029	25.0
21030	17.0
21042	18.0
21044	40.0
21045	25.0
21046	21.5
21050	50.0
21093	18.0
21113	25.0
21114	56.0
21117	30.0
21133	50.0
21202	18.0
21203	25.0
21212	45.0
21214	25.0
21221	35.0
21222	18.0
21234	25.0
21401	25.0
21532	25.0
21555	25.0
21559	45.0
21740	18.0
21742	45.0
21773	56.0
22015	25.0
22030	28.285714285714285
22031	18.0
22032	21.5
22039	42.5
22041	25.0
22042	25.0
22043	28.25
22046	25.0
22101	25.0
22102	18.0
22112	25.0
22122	45.0
22124	35.0
22180	35.0
22181	43.333333333333336
22201	24.0
22203	18.0
22204	45.0
22205	25.0
22206	31.5
22207	31.25
22209	25.0
22302	25.0
22304	21.5
22305	18.0
22306	25.0
22307	25.0
22309	35.0
22310	18.0
22314	35.0
22315	35.0
22401	18.0
22407	25.0
22601	25.0
22630	45.0
22652	45.0
22657	56.0
22801	13.0
22807	18.0
22810	35.0
22901	31.666666666666668
22902	25.0
22903	24.38888888888889
22904	26.5
22906	18.0
22923	25.0
22932	1.0
22936	25.0
22947	35.0
23059	50.0
23062	35.0
23112	21.5
23116	45.0
23185	26.0
23186	18.0
23188	25.0
23220	25.0
23221	25.0
23225	40.5
23229	25.0
23233	39.333333333333336
23235	25.0
23423	25.0
23434	25.0
23451	30.0
23452	45.0
23454	30.0
23455-4959	18.0
23456	50.0
23462	31.666666666666668
23464-3016	56.0
23507	35.0
23508	35.0
23513	56.0
23518	50.0
23602	35.0
23603	25.0
23608	56.0
24015	25.0
24017	25.0
24018	50.0
24060	29.0
24179	1.0
24210	25.0
24450	30.0
24502	25.0
24523	45.0
24541	31.5
24551	25.0
25301	18.0
25302	50.0
25801	1.0
26101	45.0
26104	25.0
26105	45.0
26201	18.0
26241	18.0
26301	18.0
26501	50.0
26505	29.0
26508	25.0
26542	25.0
27028	18.0
27106	25.0
27203	25.0
27245	1.0
27278	25.0
27312	45.0
27403	25.0
27408	25.0
27410	40.5
27502	45.0
27510	25.0
27511	31.666666666666668
27513	25.0
27514	26.0
27514-3540	56.0
27515	25.0
27516	36.666666666666664
27519	25.0
27587	35.0
27603	30.0
27605	25.0
27606	21.5
27607	26.5
27609	25.0
27613	30.0
27614	35.0
27615	35.0
27616	45.0
27705	37.25
27707	25.0
27708	18.0
27713	25.0
27713-9225	25.0
27909	35.0
28001	25.0
28027	25.0
28036	35.0
28043	50.0
28052	25.0
28083	25.0
28120	25.0
28134	25.0
28147	25.0
28208	35.0
28209	35.0
28223	56.0
28226	25.0
28227	25.0
28262	28.333333333333332
28270	9.5
28304	25.0
28401	25.0
28403	18.0
28412	25.0
28542	25.0
28601	30.0
28607	25.0
28655	45.0
28704	56.0
28715	25.0
28754	56.0
28804	25.0
28805	35.0
29063	26.5
29070	35.0
29118	18.0
29146	1.0
29201	18.0
29205	25.0
29208	25.0
29307	18.0
29369	25.0
29401	25.0
29404-2205	18.0
29425	35.0
29440	35.0
29449	56.0
29464	50.0
29609	25.0
29615	25.0
29630	50.0
29631	35.0
29642	50.0
29649	18.0
29662	25.0
29672	40.5
29678	50.0
29681	35.0
29706	35.0
29708	18.0
29732	25.0
29928	56.0
30004	35.0
30005	45.0
30010	18.0
30024	35.0
30030	45.166666666666664
30033	18.0
30034	35.0
30041	25.0
30047	56.0
30052	25.0
30064	18.0
30066	50.0
30068	25.0
30071	35.0
30075	45.0
30076	45.0
30082	25.0
30096	30.0
30097	56.0
30101	21.5
30102	35.0
30115	21.5
30117	25.0
30127	56.0
30134	18.0
30145	35.0
30189	35.0
30253	45.0
30260	45.0
30269	25.0
30303	28.333333333333332
30305	18.0
30306	42.5
30307	37.5
30308	25.0
30309	35.0
30316	25.0
30318	18.0
30324	35.0
30328	18.0
30332	18.0
30337	25.0
30338	35.0
30340	25.0
30342	25.0
30345	45.5
30349	25.0
30350	26.5
30501	35.0
30533	35.0
30602	50.0
30605	21.5
30606	22.666666666666668
30620	25.0
30662	18.0
30673	56.0
30701	35.0
30707	1.0
30741	35.0
30906	35.0
31047	35.0
31201	18.0
31207	18.0
31211	18.0
31311	25.0
31401	21.5
31602	18.0
31605	25.0
31804	45.0
31901	45.0
32024	45.0
32043	37.666666666666664
32068	35.0
32082	35.0
32095	35.0
32112	25.0
32114	50.0
32117	50.0
32118	25.0
32137	56.0
32212	25.0
32219	18.0
32224	25.0
32225	25.0
32250	25.0
32256	35.0
32301	25.0
32303	25.0
32308	25.0
32312	35.0
32404	35.0
32444	30.0
32501	35.0
32506	35.0
32580	25.0
32601	18.0
32603	25.0
32606	18.0
32607	21.5
32608	21.5
32618	25.0
32653	25.0
32694	18.0
32708	35.0
32712	25.0
32720	18.0
32726	50.0
32750	31.5
32792	35.0
32793	25.0
32806	56.0
32812	25.0
32822	56.0
32825	18.0
32835	25.0
32836	25.0
32837	50.5
32839	25.0
32920	50.0
32935	35.0
32940	56.0
32951	50.0
32953	45.0
33015	50.0
33020	35.0
33023	18.0
33024	18.0
33025	25.0
33028	25.0
33030	56.0
33067-1400	25.0
33073	25.0
33076	25.0
33133	31.666666666666668
33134	50.0
33135	45.0
33142	25.0
33143	18.0
33149	50.0
33156	25.0
33157	25.0
33167	35.0
33168	18.0
33174	35.0
33177	25.0
33186	18.0
33301	35.0
33304	35.0
33308	25.0
33309	25.0
33313	50.0
33314	25.75
33316	56.0
33317	35.0
33324	35.0
33334	40.0
33401	50.0
33407	35.0
33433	35.0
33436	50.0
33445	45.5
33460	45.0
33486	25.0
33547	35.0
33607	35.0
33611	50.0
33615	42.5
33619	35.0
33626	25.0
33701	35.0
33702	25.0
33705	45.0
33710	50.0
33720	18.0
33759	45.0
33764	50.0
33785	56.0
33813	25.0
33823	25.0
33881	50.0
33884	35.0
33901	50.0
33916	25.0
33953	18.0
33990	25.0
34116	45.0
34170	25.0
34235	56.0
34243	34.0
34285	50.0
345567	18.0
34567	18.0
34610	45.0
34639	25.0
34677	25.0
34683	50.0
34691	50.0
34695	25.0
34744	34.0
34761	50.0
34786	35.0
34952	25.0
34990	35.0
35115	18.0
35205	25.0
35216	45.0
35229	35.0
35243	25.0
35244	25.0
35401	25.0
35808	25.0
35810	1.0
36067	50.0
36092	25.0
36102	25.0
361069	25.0
36109	38.75
36115	20.333333333333332
36264	25.0
36301	25.0
36830	35.0
37013	25.0
37027	35.0
37032	18.0
37042	25.0
37043	35.0
37076	25.0
37127	25.0
37130	14.666666666666666
37153	25.0
37203	25.0
37205	25.0
37206	25.0
37209	45.0
37211	26.0
37212	25.0
37221	30.0
37343	45.0
37363	56.0
37601	25.0
37620	35.0
37664	35.0
37743	18.0
37766	45.0
37772	50.0
37774	56.0
37815	35.0
37830	42.25
37843	35.0
37853	40.0
37877	45.0
37909	45.0
37914	45.0
37917	45.5
37919	30.0
37919-4204	45.0
37920	35.0
37922	46.53846153846154
37923	43.666666666666664
37923-3112	25.0
37924	45.0
37930	25.0
37931	39.0
37932	42.5
37938	53.0
38018	35.0
38024	35.0
38028	45.0
38104	25.0
38111	21.5
38120	18.0
38122	50.0
38134	25.0
38135	42.5
38261	25.0
38340	56.0
38555	35.0
38558	56.0
38654	25.0
39180	35.0
39211	56.0
39401	50.0
39532	56.0
39567	50.0
39648	50.0
39652	35.0
39759	25.0
400060	25.0
40031	45.0
40204	45.0
40205	21.5
40207	37.0
40214	25.0
40241	25.0
40242	35.0
40475	18.0
40504	30.0
40505	56.0
40511	56.0
40515	35.0
40601	47.0
41011	1.0
41018	18.0
41030	25.0
41042	25.0
41075	25.0
41076	34.0
41144	35.0
41706	25.0
41722	45.0
42025	35.0
42101	18.0
42141	18.0
42406	45.0
42420	39.666666666666664
42445	25.0
42503	56.0
42518	25.0
42718	35.0
42754	1.0
43023	18.0
43026	25.0
43056	56.0
43065	40.0
43081	36.666666666666664
43138	25.0
43147	45.0
43201	27.0
43202	28.25
43209	35.0
43210	31.5
43212	25.0
43213	25.0
43214	28.25
43215	21.5
43221	25.0
43223	25.0
43228	25.0
43229	31.666666666666668
43230	35.0
43231	50.0
43235	18.0
43315	25.0
43357	1.0
43402	23.571428571428573
43403	18.0
43420	25.0
43528	45.5
43551	22.666666666666668
43560	18.0
43611	18.0
43612	18.0
43613	18.0
43614	21.5
43615	29.333333333333332
43617	37.5
43623	21.5
43650	18.0
43725	18.0
44039	18.0
44056	18.0
44060	25.0
44074	37.0
44077	35.0
44089	18.0
44092	25.0
44095	25.0
44106	32.666666666666664
44107	38.666666666666664
44115	25.0
44118	25.0
44122	45.0
44125	35.0
44126	50.0
44129	45.0
44130	26.5
44131	45.0
44139	50.0
44143	56.0
44221	18.0
44224	1.0
44240	37.5
44242	35.0
44243	18.0
44256	45.5
44260	1.0
44266	31.5
44280	35.0
44281	56.0
44286	50.0
44301	35.0
44303	35.0
44304	25.0
44306	35.0
44310	25.0
44312	31.5
44313	36.25
44319	50.0
44325	45.0
44333	50.0
44406	30.75
44425	18.0
444555	1.0
44485	35.0
44502	18.0
44509	18.0
44512	25.0
44514	25.0
44515	20.333333333333332
44555	45.0
44614	50.0
44622	50.0
44646	18.0
44685	18.0
44691	30.0
44706	25.0
44708	35.0
44906	1.0
45011	28.333333333333332
45014	30.0
45056	25.0
45123	18.0
45140	25.0
45202	18.0
45205	35.0
45208	45.0
45212	18.0
45215	26.5
45219	18.0
45220	18.0
45224	56.0
45230	25.0
45231	18.0
45233	25.0
45236	35.0
45237	25.0
45238	35.0
45241	17.0
45242	30.0
45243	35.0
45244	9.5
45245	25.0
45248	45.0
45249	35.0
45251	18.0
45255	40.0
45322-3132	56.0
45380	35.0
45383	25.0
45385	50.0
45387	18.0
45403	18.0
45409	25.0
45420	50.0
45432	56.0
45458	20.333333333333332
45459	30.0
45504	56.0
45678	25.0
45694	25.0
45701	21.5
45750	24.0
45801	25.0
45810	25.0
45840	50.0
45904	18.0
46033	23.666666666666668
46038	45.0
46060	45.0
46077	42.5
46112	45.0
46140	56.0
46142	30.0
46143	56.0
46214	35.0
46219	18.0
46220	25.0
46222	18.0
46227	25.0
46229	35.0
46234	35.0
46239	25.0
46240	25.0
46250	18.0
46254	25.0
46268	25.0
46304	18.0
46311	1.0
46321	1.0
46324	1.0
46350	50.0
46517	18.0
46530	25.0
46556	18.0
46580	25.0
46614	35.0
46725	25.0
46737	45.0
46755	35.0
46774	40.0
46802	37.5
46804	48.666666666666664
46805	25.0
46807	25.0
46814	56.0
46815	40.0
46825	35.0
46835	25.0
46845	35.0
46911	56.0
46940	25.0
46970	50.0
46979	1.0
47129	40.0
47274	25.0
47303	25.0
47306	18.0
47401	25.0
47403	1.0
47406	18.0
47421	25.0
47714	25.0
47901	19.75
47933	32.666666666666664
48005	18.0
48009	40.5
48021	25.0
48034	35.0
48038	1.0
48042	25.0
48044	35.0
48065	25.0
48067	21.5
48070	45.666666666666664
48072	25.0
48073	19.428571428571427
48083	35.0
48092	25.0
48094	50.0
48097	45.0
48098	35.0
48103	33.69230769230769
48103-4711	50.0
48103-8929	35.0
48104	27.68421052631579
48105	31.818181818181817
48107	35.0
48108	28.4
48109	24.0
48114	56.0
48116	38.333333333333336
48118	50.0
48126	18.0
48127	25.0
48130	48.666666666666664
48133	1.0
48135	18.0
48146	35.0
48152	50.0
48154	1.0
48162	25.0
48169	18.0
48170	45.0
48178	56.0
48185	18.0
48186	56.0
48187	35.0
48188	25.0
48197	30.11111111111111
48198	45.0
48202	18.0
48217	35.0
48219	30.0
48220	25.0
48230	50.0
48237	31.666666666666668
48239	25.0
48302	18.0
48304	28.5
48306	30.0
48309	31.666666666666668
48310	45.0
48313	35.0
48314	18.0
48315	50.0
48316	25.0
48316-5601	25.0
48322	31.5
48323	18.0
48324	25.0
48326	25.0
48328	35.0
48336	30.0
48341	45.0
48342	35.0
48360	25.0
48363	18.0
48371	50.0
48380	25.0
48433	18.0
48439	26.5
48445	1.0
48464	25.0
48473	25.0
48504	18.0
48604	18.0
48640	35.0
48655	1.0
48706	50.0
48823	27.75
48825	25.0
48827	35.0
48843	50.0
48858	18.0
48867	27.25
48906	35.0
48911	25.0
48912	35.0
49006	56.0
49008	50.0
49015	35.0
49017	25.0
49024	25.0
49034	35.0
49042	56.0
49221	25.0
49265	45.0
49277	50.0
49307	45.5
49321	21.5
49327	56.0
49345	45.0
49355	25.0
49408	45.0
49417	35.0
49419	45.0
49423	43.6
49424	32.5
49442	25.0
49445	21.5
49454	1.0
49456	37.5
49464	35.0
49503	25.0
49503-1313	18.0
49504	35.0
49505	18.0
49506	35.5
49507	1.0
49508	35.0
49512	1.0
49525	18.0
495321	9.5
49544	1.0
49546	18.0
49686	25.0
49707	25.0
49770	35.0
49841	18.0
49855	18.0
49887	35.0
50010	50.0
50011	45.0
50014	35.0
50021	30.0
50111	28.333333333333332
50201	18.0
50246	1.0
50265	29.0
50265-2850	50.0
50266	25.0
50309	25.0
50310	31.0
50311	25.0
50312	45.0
50317	35.0
50321	35.0
50322	35.0
50325	35.0
50401	18.0
50588	45.0
50613	25.0
50677	35.0
51104	18.0
51537	1.0
52001	35.0
52002	50.0
52003	42.0
52057	35.0
52162	35.0
52240	56.0
52241	18.0
52301	18.0
52402	36.666666666666664
52405	26.5
52556	35.0
52570-9634	35.0
52761	45.0
52803	35.0
53045	35.0
53048	25.0
53051	18.0
53061	56.0
53092	42.5
53095	35.0
53130	35.0
53132	45.0
53140	18.0
53142	18.0
53150	35.0
53154	25.0
53188	21.5
53190	18.0
53202	28.333333333333332
53207	18.0
53211	19.75
53213	22.666666666666668
53216	45.0
53217	25.0
53220	18.0
53221	50.0
53222	50.0
53233	18.0
53403	35.0
53404	35.0
53404-1230	56.0
53406	25.0
53523	25.0
53538	18.0
53545	23.0
53562	50.0
53572	35.0
53589	25.0
53703	26.0
53704	24.0
53705	36.0
53706	21.444444444444443
53707	25.0
53711	20.714285714285715
53713	28.25
53714	25.0
53715	19.166666666666668
53716	45.0
53717	25.0
53718	45.0
53719	25.0
53806	35.0
53818	32.666666666666664
53951	25.0
54016	36.25
54022	45.0
54220	18.0
54302	18.0
54401	42.0
54409	50.0
54467	1.0
54481	26.5
54601	30.0
54650	35.0
54701	1.0
54703	21.5
54720	56.0
54729	30.0
54751	35.0
54758	18.0
54822	35.0
54880	25.0
54901	18.0
54902	21.5
54915	25.0
54942	25.0
54971	35.0
55001	45.0
55011	45.0
55013	18.0
55014	35.0
55016	37.666666666666664
55021	35.0
55030	35.0
55033	56.0
55038	35.0
55042	41.5
55057	21.5
55066	45.0
55068	1.0
55071	25.0
55075	36.666666666666664
55076	36.0
55082	30.25
55092	25.0
55100	25.0
55101	56.0
55102	26.5
55103	25.0
55103-1006	25.0
55104	27.705882352941178
55105	32.0625
55106	27.0
55107	26.0
55108	35.166666666666664
55109	34.0
55110	36.25
55111	35.0
55112	26.4
55113	32.90909090909091
55115	47.5
55116	32.7
55117	39.55555555555556
55118	27.0
55119	25.0
55120	18.0
55121	30.0
55122	31.6
55123	31.5
55124	31.666666666666668
55125	31.0
55126	38.57142857142857
55127	35.0
55128	32.0
55129	22.25
55303	29.6
55304	18.0
55305	20.75
55306	32.666666666666664
55311	13.0
55313	45.0
55317	17.0
55330	35.0
55337	37.0
55337-4056	56.0
55343	30.0
55344	27.833333333333332
55345	27.333333333333332
55346	28.333333333333332
55347	37.5
55369	25.0
55372	25.0
55379	35.0
